F1_macro,batch_size,dropout,hidden_size,lr,num_layers,opt,preprocessing,selected_features,type
0.6235,256,0.5,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.6766,512,0.0,128,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7539,256,0.5,1024,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7663,256,0.5,512,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7735,512,0.2,1024,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.8278,1024,0.5,128,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.8062,512,0.2,1024,0.001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6713,256,0.0,1024,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.3122,256,0.0,512,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7134,512,0.2,64,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7936,256,0.0,256,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.6759,512,0.2,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.6002,512,0.2,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.8233,1024,0.0,512,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3125,1024,0.2,1024,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7053,1024,0.2,128,0.01,1,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.6551,512,0.5,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.4105,512,0.0,128,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7392,512,0.0,256,0.001,1,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.6504,256,0.5,1024,0.01,1,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7398,512,0.5,64,0.001,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7695,1024,0.0,512,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7127,256,0.0,64,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7267,1024,0.0,256,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7775,256,0.2,64,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7284,1024,0.2,64,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",GRU
0.4179,512,0.0,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7713,512,0.2,64,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7623,1024,0.0,256,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.475,256,0.2,256,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7738,256,0.5,1024,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7225,256,0.2,64,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7761,256,0.0,512,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.729,1024,0.2,256,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7359,1024,0.5,64,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7689,256,0.0,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.5933,256,0.0,256,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.6454,512,0.2,128,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.5856,512,0.5,128,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.3122,512,0.2,128,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.8016,512,0.5,512,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.8187,256,0.0,64,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7657,1024,0.2,1024,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7096,1024,0.0,1024,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7053,512,0.0,1024,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7795,512,0.0,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7039,256,0.5,1024,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7389,256,0.2,128,0.0001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7763,1024,0.2,256,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.8193,512,0.2,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7502,512,0.0,512,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.4644,512,0.5,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.689,1024,0.2,256,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7681,512,0.0,1024,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.6539,512,0.2,256,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7917,256,0.2,1024,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6408,1024,0.2,1024,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6195,256,0.2,256,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7774,512,0.0,64,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3128,512,0.5,256,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7442,512,0.2,128,0.0001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7378,512,0.5,512,0.01,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.5631,256,0.5,128,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6678,1024,0.0,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.781,256,0.2,64,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7368,1024,0.0,64,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3122,256,0.0,1024,0.001,2,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7263,512,0.2,64,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.701,256,0.2,512,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.6885,1024,0.5,256,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7185,256,0.0,64,0.0001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3131,512,0.5,512,0.01,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7689,256,0.2,512,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7623,256,0.0,512,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6216,512,0.2,1024,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.3122,256,0.2,128,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.3225,1024,0.0,1024,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7592,1024,0.2,64,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7645,1024,0.2,64,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7581,256,0.0,256,0.0001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7639,1024,0.2,128,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7502,512,0.2,256,0.0001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7832,256,0.0,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7767,256,0.0,1024,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7854,256,0.2,128,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3122,256,0.2,512,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7711,256,0.2,1024,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.6457,256,0.0,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes",RNN
0.6707,256,0.2,256,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.3122,1024,0.2,1024,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7796,1024,0.2,512,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.773,256,0.0,256,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.5923,512,0.0,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.4204,512,0.5,512,0.01,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7608,256,0.0,512,0.001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.714,1024,0.2,512,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6417,256,0.5,1024,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7563,1024,0.2,128,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7575,512,0.5,1024,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7746,512,0.2,512,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.4179,256,0.2,1024,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7754,256,0.5,256,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,1024,0.2,1024,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7617,1024,0.5,128,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7199,512,0.2,64,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.8091,512,0.0,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7567,256,0.0,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7827,512,0.5,256,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3477,256,0.5,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.3215,1024,0.5,256,0.001,3,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.5418,256,0.2,512,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3128,1024,0.0,256,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.8227,512,0.5,1024,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7688,1024,0.0,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,256,0.0,1024,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.3122,256,0.2,128,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7326,256,0.2,1024,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.7608,256,0.2,64,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,256,0.0,256,0.01,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7785,256,0.2,128,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3138,256,0.5,1024,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7041,512,0.0,512,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.744,512,0.2,64,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7735,512,0.2,128,0.0001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7474,512,0.2,512,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.5917,1024,0.2,1024,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.4478,512,0.0,1024,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7305,256,0.0,1024,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7731,1024,0.2,1024,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7469,1024,0.0,1024,0.001,3,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.6148,512,0.5,256,0.01,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7683,256,0.0,1024,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.569,1024,0.2,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7191,512,0.0,64,0.01,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.4752,1024,0.5,128,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7269,1024,0.5,64,0.0001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.744,1024,0.2,128,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7501,256,0.2,256,0.0001,2,adam,log,"n_flows,n_packets,n_bytes",GRU
0.7092,512,0.2,128,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7485,512,0.5,256,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7318,512,0.5,512,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.5522,512,0.2,512,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7426,1024,0.0,64,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7251,256,0.0,1024,0.0001,2,adam,log,"n_flows,n_packets,n_bytes",RNN
0.6691,1024,0.2,128,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7124,256,0.5,128,0.0001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.707,512,0.0,64,0.01,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6888,256,0.5,256,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.3133,256,0.2,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",RNN
0.7036,512,0.2,512,0.0001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.6904,1024,0.5,64,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",LSTM
0.7455,1024,0.5,64,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.7011,1024,0.5,64,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7538,1024,0.5,1024,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3125,256,0.5,512,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7362,1024,0.5,512,0.0001,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7835,256,0.2,128,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3815,256,0.5,1024,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.3122,1024,0.2,64,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.7858,512,0.0,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.6216,512,0.0,1024,0.01,2,adam,log,"n_flows,n_packets,n_bytes",LSTM
0.5386,1024,0.5,1024,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",RNN
0.715,256,0.0,256,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.6701,512,0.5,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",GRU
0.7356,1024,0.0,64,0.01,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.3122,1024,0.0,256,0.01,3,adam,log,"n_flows,n_packets,n_bytes",RNN
0.7432,1024,0.0,128,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7652,1024,0.0,256,0.0001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7989,256,0.5,128,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.6869,1024,0.0,64,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7811,1024,0.2,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7566,512,0.5,128,0.0001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.3122,256,0.2,1024,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",RNN
0.7014,256,0.0,256,0.01,1,adam,log,"n_flows,n_packets,n_bytes",GRU
0.6604,512,0.0,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",LSTM
0.7921,256,0.5,256,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7529,1024,0.0,256,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",GRU
0.7546,512,0.0,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7178,512,0.2,128,0.0001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",GRU
0.762,512,0.5,512,0.001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
0.7709,1024,0.5,256,0.001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",LSTM
